book_id,title,author,goodreads_url,review_text,review_rating,reviewer_id,reviewer_name,review_upvotes,review_downvotes,review_date,review_url,shelves,comment_count
9495,Everneath,Brodi Ashton,https://www.goodreads.com/book/show/153434268-everbound,Mock review 2 for Everneath,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/153434268-everbound/reviews/2,['fiction'],1
9818,The Circus Train,Amita Parikh,https://www.goodreads.com/book/show/56469793-the-circus-train,Mock review 1 for The Circus Train,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/56469793-the-circus-train/reviews/1,"['fiction', 'favorites']",2
9818,The Circus Train,Amita Parikh,https://www.goodreads.com/book/show/56469793-the-circus-train,Mock review 2 for The Circus Train,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/56469793-the-circus-train/reviews/2,['fiction'],1
9822,How Could She,Lauren Mechling,https://www.goodreads.com/book/show/42261228-how-could-she,Mock review 1 for How Could She,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/42261228-how-could-she/reviews/1,"['fiction', 'favorites']",2
9822,How Could She,Lauren Mechling,https://www.goodreads.com/book/show/42261228-how-could-she,Mock review 2 for How Could She,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/42261228-how-could-she/reviews/2,['fiction'],1
10407,Good Omens,Terry Pratchett,https://www.goodreads.com/book/show/23347067-good-omens,Mock review 1 for Good Omens,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/23347067-good-omens/reviews/1,"['fiction', 'favorites']",2
10407,Good Omens,Terry Pratchett,https://www.goodreads.com/book/show/23347067-good-omens,Mock review 2 for Good Omens,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/23347067-good-omens/reviews/2,['fiction'],1
10458,Missing Clarissa,Ripley Jones,https://www.goodreads.com/book/show/60784571-missing-clarissa,Mock review 1 for Missing Clarissa,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/60784571-missing-clarissa/reviews/1,"['fiction', 'favorites']",2
10458,Missing Clarissa,Ripley Jones,https://www.goodreads.com/book/show/60784571-missing-clarissa,Mock review 2 for Missing Clarissa,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/60784571-missing-clarissa/reviews/2,['fiction'],1
10642,Dark Triumph,Robin LaFevers,https://www.goodreads.com/book/show/9943270-dark-triumph,Mock review 1 for Dark Triumph,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/9943270-dark-triumph/reviews/1,"['fiction', 'favorites']",2
10642,Dark Triumph,Robin LaFevers,https://www.goodreads.com/book/show/9943270-dark-triumph,Mock review 2 for Dark Triumph,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/9943270-dark-triumph/reviews/2,['fiction'],1
10860,Foreign Affairs,Alison Lurie,https://www.goodreads.com/book/show/133288554-foreign-affairs-by-alison-lurie,Mock review 1 for Foreign Affairs,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/133288554-foreign-affairs-by-alison-lurie/reviews/1,"['fiction', 'favorites']",2
10860,Foreign Affairs,Alison Lurie,https://www.goodreads.com/book/show/133288554-foreign-affairs-by-alison-lurie,Mock review 2 for Foreign Affairs,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/133288554-foreign-affairs-by-alison-lurie/reviews/2,['fiction'],1
11163,So Happy for You,Celia Laskey,https://www.goodreads.com/book/show/58787294-so-happy-for-you,Mock review 1 for So Happy for You,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/58787294-so-happy-for-you/reviews/1,"['fiction', 'favorites']",2
11163,So Happy for You,Celia Laskey,https://www.goodreads.com/book/show/58787294-so-happy-for-you,Mock review 2 for So Happy for You,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/58787294-so-happy-for-you/reviews/2,['fiction'],1
11199,Pope Joan,Donna Woolfolk Cross,https://www.goodreads.com/book/show/27252.Pope_Joan,Mock review 1 for Pope Joan,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/27252.Pope_Joan/reviews/1,"['fiction', 'favorites']",2
11199,Pope Joan,Donna Woolfolk Cross,https://www.goodreads.com/book/show/27252.Pope_Joan,Mock review 2 for Pope Joan,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/27252.Pope_Joan/reviews/2,['fiction'],1
11239,Wicked and the Wallflower,Sarah MacLean,https://www.goodreads.com/book/show/35695972-wicked-and-the-wallflower,Mock review 1 for Wicked and the Wallflower,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/35695972-wicked-and-the-wallflower/reviews/1,"['fiction', 'favorites']",2
11239,Wicked and the Wallflower,Sarah MacLean,https://www.goodreads.com/book/show/35695972-wicked-and-the-wallflower,Mock review 2 for Wicked and the Wallflower,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/35695972-wicked-and-the-wallflower/reviews/2,['fiction'],1
11379,Losing It,Cora Carmack,https://www.goodreads.com/book/show/16034964-losing-it,Mock review 1 for Losing It,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/16034964-losing-it/reviews/1,"['fiction', 'favorites']",2
11379,Losing It,Cora Carmack,https://www.goodreads.com/book/show/16034964-losing-it,Mock review 2 for Losing It,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/16034964-losing-it/reviews/2,['fiction'],1
11416,"Nobody, Somebody, Anybody",Kelly McClorey,https://www.goodreads.com/book/show/50997641-nobody-somebody-anybody,"Mock review 1 for Nobody, Somebody, Anybody",5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/50997641-nobody-somebody-anybody/reviews/1,"['fiction', 'favorites']",2
11416,"Nobody, Somebody, Anybody",Kelly McClorey,https://www.goodreads.com/book/show/50997641-nobody-somebody-anybody,"Mock review 2 for Nobody, Somebody, Anybody",4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/50997641-nobody-somebody-anybody/reviews/2,['fiction'],1
12080,How Sweet It Is,Dylan Newton,https://www.goodreads.com/book/show/55898107-how-sweet-it-is,Mock review 1 for How Sweet It Is,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/55898107-how-sweet-it-is/reviews/1,"['fiction', 'favorites']",2
12080,How Sweet It Is,Dylan Newton,https://www.goodreads.com/book/show/55898107-how-sweet-it-is,Mock review 2 for How Sweet It Is,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/55898107-how-sweet-it-is/reviews/2,['fiction'],1
12136,The Other People,C. J. Tudor,https://www.goodreads.com/book/show/45706883-the-other-people,Mock review 1 for The Other People,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/45706883-the-other-people/reviews/1,"['fiction', 'favorites']",2
12136,The Other People,C. J. Tudor,https://www.goodreads.com/book/show/45706883-the-other-people,Mock review 2 for The Other People,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/45706883-the-other-people/reviews/2,['fiction'],1
12164,A Countess Below Stairs,Eva Ibbotson,https://www.goodreads.com/book/show/714569.A_Countess_Below_Stairs,Mock review 1 for A Countess Below Stairs,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/714569.A_Countess_Below_Stairs/reviews/1,"['fiction', 'favorites']",2
12164,A Countess Below Stairs,Eva Ibbotson,https://www.goodreads.com/book/show/714569.A_Countess_Below_Stairs,Mock review 2 for A Countess Below Stairs,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/714569.A_Countess_Below_Stairs/reviews/2,['fiction'],1
12235,Shadow of the Giant,Orson Scott Card,https://www.goodreads.com/book/show/8647.Shadow_of_the_Giant,Mock review 1 for Shadow of the Giant,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/8647.Shadow_of_the_Giant/reviews/1,"['fiction', 'favorites']",2
12235,Shadow of the Giant,Orson Scott Card,https://www.goodreads.com/book/show/8647.Shadow_of_the_Giant,Mock review 2 for Shadow of the Giant,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/8647.Shadow_of_the_Giant/reviews/2,['fiction'],1
12757,Sweet Sorrow,David Nicholls,https://www.goodreads.com/book/show/43188104-sweet-sorrow,Mock review 1 for Sweet Sorrow,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/43188104-sweet-sorrow/reviews/1,"['fiction', 'favorites']",2
12757,Sweet Sorrow,David Nicholls,https://www.goodreads.com/book/show/43188104-sweet-sorrow,Mock review 2 for Sweet Sorrow,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/43188104-sweet-sorrow/reviews/2,['fiction'],1
12878,Obsidian Butterfly,Laurell K. Hamilton,https://www.goodreads.com/book/show/190361.Obsidian_Butterfly,Mock review 1 for Obsidian Butterfly,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/190361.Obsidian_Butterfly/reviews/1,"['fiction', 'favorites']",2
12878,Obsidian Butterfly,Laurell K. Hamilton,https://www.goodreads.com/book/show/190361.Obsidian_Butterfly,Mock review 2 for Obsidian Butterfly,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/190361.Obsidian_Butterfly/reviews/2,['fiction'],1
12962,Past Tense,Lee Child,https://www.goodreads.com/book/show/34019122-past-tense,Mock review 1 for Past Tense,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/34019122-past-tense/reviews/1,"['fiction', 'favorites']",2
12962,Past Tense,Lee Child,https://www.goodreads.com/book/show/34019122-past-tense,Mock review 2 for Past Tense,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/34019122-past-tense/reviews/2,['fiction'],1
13088,Glass Houses,Rachel Caine,https://www.goodreads.com/book/show/6690963-glass-houses,Mock review 1 for Glass Houses,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/6690963-glass-houses/reviews/1,"['fiction', 'favorites']",2
13088,Glass Houses,Rachel Caine,https://www.goodreads.com/book/show/6690963-glass-houses,Mock review 2 for Glass Houses,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/6690963-glass-houses/reviews/2,['fiction'],1
13534,Limelight,Amy Poeppel,https://www.goodreads.com/book/show/36373328-limelight,Mock review 1 for Limelight,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/36373328-limelight/reviews/1,"['fiction', 'favorites']",2
13534,Limelight,Amy Poeppel,https://www.goodreads.com/book/show/36373328-limelight,Mock review 2 for Limelight,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/36373328-limelight/reviews/2,['fiction'],1
13595,The Best Laid Plans,Cameron Lund,https://www.goodreads.com/book/show/49366204-the-best-laid-plans,Mock review 1 for The Best Laid Plans,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/49366204-the-best-laid-plans/reviews/1,"['fiction', 'favorites']",2
13595,The Best Laid Plans,Cameron Lund,https://www.goodreads.com/book/show/49366204-the-best-laid-plans,Mock review 2 for The Best Laid Plans,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/49366204-the-best-laid-plans/reviews/2,['fiction'],1
13841,The Guns of Avalon,Roger Zelazny,https://www.goodreads.com/book/show/62012.The_Guns_of_Avalon,Mock review 1 for The Guns of Avalon,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/62012.The_Guns_of_Avalon/reviews/1,"['fiction', 'favorites']",2
13841,The Guns of Avalon,Roger Zelazny,https://www.goodreads.com/book/show/62012.The_Guns_of_Avalon,Mock review 2 for The Guns of Avalon,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/62012.The_Guns_of_Avalon/reviews/2,['fiction'],1
13882,Grave Witch,Kalayna Price,https://www.goodreads.com/book/show/7823038-grave-witch,Mock review 1 for Grave Witch,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/7823038-grave-witch/reviews/1,"['fiction', 'favorites']",2
13882,Grave Witch,Kalayna Price,https://www.goodreads.com/book/show/7823038-grave-witch,Mock review 2 for Grave Witch,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/7823038-grave-witch/reviews/2,['fiction'],1
14124,A Peculiar Combination,Ashley Weaver,https://www.goodreads.com/book/show/54860475-a-peculiar-combination,Mock review 1 for A Peculiar Combination,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/54860475-a-peculiar-combination/reviews/1,"['fiction', 'favorites']",2
14124,A Peculiar Combination,Ashley Weaver,https://www.goodreads.com/book/show/54860475-a-peculiar-combination,Mock review 2 for A Peculiar Combination,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/54860475-a-peculiar-combination/reviews/2,['fiction'],1
14300,American Panda,Gloria Chao,https://www.goodreads.com/book/show/35297380-american-panda,Mock review 1 for American Panda,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/35297380-american-panda/reviews/1,"['fiction', 'favorites']",2
14300,American Panda,Gloria Chao,https://www.goodreads.com/book/show/35297380-american-panda,Mock review 2 for American Panda,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/35297380-american-panda/reviews/2,['fiction'],1
14383,Three Day Road,Joseph Boyden,https://www.goodreads.com/book/show/198523749-three-day-road,Mock review 1 for Three Day Road,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/198523749-three-day-road/reviews/1,"['fiction', 'favorites']",2
14383,Three Day Road,Joseph Boyden,https://www.goodreads.com/book/show/198523749-three-day-road,Mock review 2 for Three Day Road,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/198523749-three-day-road/reviews/2,['fiction'],1
14569,The Forest of Enchantments,Chitra Banerjee Divakaruni,https://www.goodreads.com/book/show/43293099-the-forest-of-enchantments,Mock review 1 for The Forest of Enchantments,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/43293099-the-forest-of-enchantments/reviews/1,"['fiction', 'favorites']",2
14569,The Forest of Enchantments,Chitra Banerjee Divakaruni,https://www.goodreads.com/book/show/43293099-the-forest-of-enchantments,Mock review 2 for The Forest of Enchantments,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/43293099-the-forest-of-enchantments/reviews/2,['fiction'],1
14754,The Last Boyfriend,Nora Roberts,https://www.goodreads.com/book/show/12099007-the-last-boyfriend,Mock review 1 for The Last Boyfriend,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/12099007-the-last-boyfriend/reviews/1,"['fiction', 'favorites']",2
14754,The Last Boyfriend,Nora Roberts,https://www.goodreads.com/book/show/12099007-the-last-boyfriend,Mock review 2 for The Last Boyfriend,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/12099007-the-last-boyfriend/reviews/2,['fiction'],1
14886,Murder on the Orient Express,Agatha Christie,https://www.goodreads.com/book/show/41115953-murder-on-the-orient-express-paperback-agatha-christie,Mock review 1 for Murder on the Orient Express,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/41115953-murder-on-the-orient-express-paperback-agatha-christie/reviews/1,"['fiction', 'favorites']",2
14886,Murder on the Orient Express,Agatha Christie,https://www.goodreads.com/book/show/41115953-murder-on-the-orient-express-paperback-agatha-christie,Mock review 2 for Murder on the Orient Express,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/41115953-murder-on-the-orient-express-paperback-agatha-christie/reviews/2,['fiction'],1
15077,Three Things About Elsie,Joanna Cannon,https://www.goodreads.com/book/show/33229395-three-things-about-elsie,Mock review 1 for Three Things About Elsie,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/33229395-three-things-about-elsie/reviews/1,"['fiction', 'favorites']",2
15077,Three Things About Elsie,Joanna Cannon,https://www.goodreads.com/book/show/33229395-three-things-about-elsie,Mock review 2 for Three Things About Elsie,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/33229395-three-things-about-elsie/reviews/2,['fiction'],1
15748,No One Knows,J.T. Ellison,https://www.goodreads.com/book/show/25814204-no-one-knows,Mock review 1 for No One Knows,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/25814204-no-one-knows/reviews/1,"['fiction', 'favorites']",2
15748,No One Knows,J.T. Ellison,https://www.goodreads.com/book/show/25814204-no-one-knows,Mock review 2 for No One Knows,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/25814204-no-one-knows/reviews/2,['fiction'],1
15952,Darling,K. Ancrum,https://www.goodreads.com/book/show/51199185-darling,Mock review 1 for Darling,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/51199185-darling/reviews/1,"['fiction', 'favorites']",2
15952,Darling,K. Ancrum,https://www.goodreads.com/book/show/51199185-darling,Mock review 2 for Darling,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/51199185-darling/reviews/2,['fiction'],1
16169,See You in the Cosmos,Jack Cheng,https://www.goodreads.com/book/show/33282947-see-you-in-the-cosmos,Mock review 1 for See You in the Cosmos,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/33282947-see-you-in-the-cosmos/reviews/1,"['fiction', 'favorites']",2
16169,See You in the Cosmos,Jack Cheng,https://www.goodreads.com/book/show/33282947-see-you-in-the-cosmos,Mock review 2 for See You in the Cosmos,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/33282947-see-you-in-the-cosmos/reviews/2,['fiction'],1
16400,Bee Season,Myla Goldberg,https://www.goodreads.com/book/show/251762.Bee_Season,Mock review 1 for Bee Season,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/251762.Bee_Season/reviews/1,"['fiction', 'favorites']",2
16400,Bee Season,Myla Goldberg,https://www.goodreads.com/book/show/251762.Bee_Season,Mock review 2 for Bee Season,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/251762.Bee_Season/reviews/2,['fiction'],1
16519,The Seven Dials Mystery,Agatha Christie,https://www.goodreads.com/book/show/73649510-the-seven-dials-mystery,Mock review 1 for The Seven Dials Mystery,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/73649510-the-seven-dials-mystery/reviews/1,"['fiction', 'favorites']",2
16519,The Seven Dials Mystery,Agatha Christie,https://www.goodreads.com/book/show/73649510-the-seven-dials-mystery,Mock review 2 for The Seven Dials Mystery,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/73649510-the-seven-dials-mystery/reviews/2,['fiction'],1
16559,When the Moon Is Low,Nadia Hashimi,https://www.goodreads.com/book/show/23447506-when-the-moon-is-low,Mock review 1 for When the Moon Is Low,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/23447506-when-the-moon-is-low/reviews/1,"['fiction', 'favorites']",2
16559,When the Moon Is Low,Nadia Hashimi,https://www.goodreads.com/book/show/23447506-when-the-moon-is-low,Mock review 2 for When the Moon Is Low,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/23447506-when-the-moon-is-low/reviews/2,['fiction'],1
17281,Wicked As You Wish,Rin Chupeco,https://www.goodreads.com/book/show/45184250-wicked-as-you-wish,Mock review 1 for Wicked As You Wish,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/45184250-wicked-as-you-wish/reviews/1,"['fiction', 'favorites']",2
17281,Wicked As You Wish,Rin Chupeco,https://www.goodreads.com/book/show/45184250-wicked-as-you-wish,Mock review 2 for Wicked As You Wish,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/45184250-wicked-as-you-wish/reviews/2,['fiction'],1
18136,All Families Are Psychotic,Douglas Coupland,https://www.goodreads.com/book/show/3379.All_Families_are_Psychotic,Mock review 1 for All Families Are Psychotic,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/3379.All_Families_are_Psychotic/reviews/1,"['fiction', 'favorites']",2
18136,All Families Are Psychotic,Douglas Coupland,https://www.goodreads.com/book/show/3379.All_Families_are_Psychotic,Mock review 2 for All Families Are Psychotic,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/3379.All_Families_are_Psychotic/reviews/2,['fiction'],1
18269,The Book of Phoenix,Nnedi Okorafor,https://www.goodreads.com/book/show/23281789-the-book-of-phoenix,Mock review 1 for The Book of Phoenix,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/23281789-the-book-of-phoenix/reviews/1,"['fiction', 'favorites']",2
18269,The Book of Phoenix,Nnedi Okorafor,https://www.goodreads.com/book/show/23281789-the-book-of-phoenix,Mock review 2 for The Book of Phoenix,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/23281789-the-book-of-phoenix/reviews/2,['fiction'],1
18307,Heading Out to Wonderful,Robert Goolrick,https://www.goodreads.com/book/show/146030522-heading-out-to-wonderful-by-robert-goolrick,Mock review 1 for Heading Out to Wonderful,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/146030522-heading-out-to-wonderful-by-robert-goolrick/reviews/1,"['fiction', 'favorites']",2
18307,Heading Out to Wonderful,Robert Goolrick,https://www.goodreads.com/book/show/146030522-heading-out-to-wonderful-by-robert-goolrick,Mock review 2 for Heading Out to Wonderful,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/146030522-heading-out-to-wonderful-by-robert-goolrick/reviews/2,['fiction'],1
18655,The Little White Horse,Elizabeth Goudge,https://www.goodreads.com/book/show/420180.The_Little_White_Horse,Mock review 1 for The Little White Horse,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/420180.The_Little_White_Horse/reviews/1,"['fiction', 'favorites']",2
18655,The Little White Horse,Elizabeth Goudge,https://www.goodreads.com/book/show/420180.The_Little_White_Horse,Mock review 2 for The Little White Horse,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/420180.The_Little_White_Horse/reviews/2,['fiction'],1
18687,Sharp Teeth,Toby Barlow,https://www.goodreads.com/book/show/1724365.Sharp_Teeth,Mock review 1 for Sharp Teeth,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/1724365.Sharp_Teeth/reviews/1,"['fiction', 'favorites']",2
18687,Sharp Teeth,Toby Barlow,https://www.goodreads.com/book/show/1724365.Sharp_Teeth,Mock review 2 for Sharp Teeth,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/1724365.Sharp_Teeth/reviews/2,['fiction'],1
100001,The Great Gatsby,F. Scott Fitzgerald,https://www.goodreads.com/book/show/14476341-the-great-gatsby,Mock review 1 for The Great Gatsby,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/14476341-the-great-gatsby/reviews/1,"['fiction', 'favorites']",2
100001,The Great Gatsby,F. Scott Fitzgerald,https://www.goodreads.com/book/show/14476341-the-great-gatsby,Mock review 2 for The Great Gatsby,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/14476341-the-great-gatsby/reviews/2,['fiction'],1
100002,The Metamorphosis,Franz Kafka,https://www.goodreads.com/book/show/198387408-the-metamorphosis,Mock review 1 for The Metamorphosis,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/198387408-the-metamorphosis/reviews/1,"['fiction', 'favorites']",2
100002,The Metamorphosis,Franz Kafka,https://www.goodreads.com/book/show/198387408-the-metamorphosis,Mock review 2 for The Metamorphosis,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/198387408-the-metamorphosis/reviews/2,['fiction'],1
100003,Through the looking glass,Lewis Carroll,https://www.goodreads.com/book/show/28234696-through-the-looking-glass,Mock review 1 for Through the looking glass,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/28234696-through-the-looking-glass/reviews/1,"['fiction', 'favorites']",2
100003,Through the looking glass,Lewis Carroll,https://www.goodreads.com/book/show/28234696-through-the-looking-glass,Mock review 2 for Through the looking glass,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/28234696-through-the-looking-glass/reviews/2,['fiction'],1
100004,The Time machine,H.G. Wells,https://www.goodreads.com/book/show/56679112-the-time-machine,Mock review 1 for The Time machine,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/56679112-the-time-machine/reviews/1,"['fiction', 'favorites']",2
100004,The Time machine,H.G. Wells,https://www.goodreads.com/book/show/56679112-the-time-machine,Mock review 2 for The Time machine,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/56679112-the-time-machine/reviews/2,['fiction'],1
100006,The Call of the Wild,Jack London,https://www.goodreads.com/book/show/37677.The_Call_of_the_Wild_White_Fang,Mock review 1 for The Call of the Wild,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/37677.The_Call_of_the_Wild_White_Fang/reviews/1,"['fiction', 'favorites']",2
100006,The Call of the Wild,Jack London,https://www.goodreads.com/book/show/37677.The_Call_of_the_Wild_White_Fang,Mock review 2 for The Call of the Wild,4,mock_user2,Mock User 2,5,0,2023-02-20T00:00:00,https://www.goodreads.com/book/show/37677.The_Call_of_the_Wild_White_Fang/reviews/2,['fiction'],1
100008,The Prince and the Pauper,Mark Twain,https://www.goodreads.com/book/show/56652748-the-prince-and-the-pauper-by-mark-twain,Mock review 1 for The Prince and the Pauper,5,mock_user1,Mock User 1,10,0,2023-01-15T00:00:00,https://www.goodreads.com/book/show/56652748-the-prince-and-the-pauper-by-mark-twain/reviews/1,"['fiction', 'favorites']",2
